Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
10/25/2012,Albany,13.8,19.3,0,3,10.1,NA,NA,ESE,E,15,19,52,54,1029.5,1027.2,5,0,16.8,16.8,No,No
10/26/2012,Albany,8.8,19.5,0,4.8,9.7,NA,NA,SW,SE,2,28,69,58,1027.9,1024.1,8,0,14.9,17.9,No,No
10/27/2012,Albany,12.5,27.6,0,3.8,12.3,NA,NA,NE,E,9,26,60,70,1021.4,1016.8,0,0,19.5,20.1,No,No
10/28/2012,Albany,13,30.4,0,7.6,11.2,NA,NA,NW,SW,13,17,21,57,1010.4,1007.6,0,1,27.8,23,No,No
10/29/2012,Albany,14.1,19.5,0,6.2,5.2,NA,NA,SW,SW,19,26,69,80,1007.5,1007.6,7,8,18.4,17.5,No,Yes
10/30/2012,Albany,11,18.4,3.2,4.4,8.2,NA,NA,WSW,WSW,26,22,68,52,1014.2,1015.5,7,2,13.9,15.8,Yes,No
10/31/2012,Albany,13.7,19.1,0,4.4,2.5,NA,NA,E,E,33,31,52,52,1022.3,1022.4,6,5,16.3,16.8,No,No
11/1/2012,Albany,13.5,16.3,0.4,3.8,0.4,NA,NA,ENE,E,26,30,81,85,1021.6,1017,8,8,14.5,14.4,No,Yes
11/2/2012,Albany,11.3,19.6,6.6,2,7,NA,NA,WSW,SW,11,22,78,74,1010.5,1008.4,5,3,15.8,18.5,Yes,No
11/3/2012,Albany,12.7,22.8,0,2.2,8.2,NA,NA,NNW,WSW,15,6,64,66,1006.5,1003,7,6,19.5,20.2,No,Yes
11/4/2012,Albany,15,20.3,9.2,4.8,6,NA,NA,WNW,WSW,15,22,56,59,998.7,998.3,6,7,17.9,16.5,Yes,Yes
11/5/2012,Albany,9.4,16.4,20.4,4.4,6.4,NA,NA,NNW,WSW,13,19,81,80,1006.9,1009.3,7,7,13.6,14.1,Yes,Yes
11/6/2012,Albany,10.8,19.5,15.2,3.6,8.7,NA,NA,W,WSW,7,43,91,85,1014.8,1014.2,7,8,14.2,16.4,Yes,Yes
11/7/2012,Albany,13.1,18.3,4.2,1.4,8.6,NA,NA,WSW,SW,20,19,57,61,1020.1,1020.3,4,4,17,17.8,Yes,No
11/8/2012,Albany,10.4,21.3,0.5,3.2,12.5,NA,NA,NA,SSE,0,9,56,60,1023.8,1021.5,4,1,17.1,18.1,No,No
11/9/2012,Albany,11.4,30,0,8,13,NA,NA,NNE,SSW,6,11,52,53,1017.9,1013.3,4,6,20.6,22.5,No,No
11/10/2012,Albany,14.2,21.7,0,7,3.5,NA,NA,NW,SSW,7,13,68,93,1011.8,1011,5,8,19.8,15.8,No,Yes
11/11/2012,Albany,12.1,17.6,10.4,3.8,9.1,NA,NA,WSW,WSW,22,22,65,68,1020,1021.8,6,5,14.8,15.8,Yes,No
11/12/2012,Albany,9.9,21.3,0.2,4.2,10.9,NA,NA,NNE,S,9,7,59,60,1025.5,1021.4,7,2,17.5,18.7,No,No
11/13/2012,Albany,11.6,20.5,0,4,10.3,NA,NA,W,SW,6,9,59,63,1021.2,1018.2,7,7,18.5,19.7,No,No
11/14/2012,Albany,14.2,20.4,0,4.2,5.3,NA,NA,S,SW,2,19,74,76,1016.1,1016.2,8,5,18.4,19.2,No,No
11/15/2012,Albany,14.4,20,0,4.4,11.5,NA,NA,SSW,SSW,7,15,67,66,1020,1019.2,3,1,17.5,18.8,No,No
11/16/2012,Albany,12.5,22.1,0,4.6,9.3,NA,NA,WSW,SE,4,19,69,63,1020.9,1019.6,3,1,18,19.5,No,No
11/17/2012,Albany,14,23.2,0,4.4,12,NA,NA,ENE,E,6,22,58,72,1017,1012.7,1,6,21.8,20.5,No,No
11/18/2012,Albany,16.7,NA,0,8,9.4,NA,NA,WSW,WSW,20,30,88,75,1008.9,1009,7,7,20.2,19.6,No,No
11/19/2012,Albany,16.5,20.4,0,6.2,6.7,NA,NA,SSW,WSW,7,19,74,70,1011.8,1011.3,8,4,18.2,19.6,No,No
11/20/2012,Albany,14.3,20.2,0,5.8,7.6,NA,NA,WSW,SW,37,15,72,67,1017.7,1019,3,6,18.4,18.8,No,No
11/21/2012,Albany,13,21.9,0,3.8,11.6,NA,NA,NE,ESE,11,28,57,73,1020.8,1016.1,3,0,20,20.2,No,No
11/22/2012,Albany,16.4,24.9,0,5.2,10.2,NA,NA,SE,SSE,9,13,80,76,1010.8,1006.5,4,4,20.7,22.9,No,No
11/23/2012,Albany,15,21.1,0,6.2,5.2,NA,NA,WSW,SSW,28,11,67,76,1011.8,1013.7,8,6,19.4,19.2,No,No
11/24/2012,Albany,12.5,20.3,0,5.6,2.7,NA,NA,NNE,SE,2,24,72,63,1018,1015.6,8,4,17.7,19.8,No,No
11/25/2012,Albany,16.8,21.3,0,4.4,13,NA,NA,ESE,SE,17,19,62,59,1018.7,1019,1,1,18.9,20,No,No
11/26/2012,Albany,11.8,25.7,0,7,10.1,NA,NA,N,E,9,35,57,67,1017.3,1011.4,5,4,20.9,20.8,No,No
11/27/2012,Albany,17.2,31.6,0,7.6,11.6,NA,NA,ESE,WSW,17,35,60,75,1000.9,998.1,6,1,25.1,23.1,No,No
11/28/2012,Albany,15.4,24,0,7.6,4.3,NA,NA,NNW,N,2,24,73,41,996.6,986.9,8,6,18.5,22.3,No,Yes
11/29/2012,Albany,9.1,15.4,10.6,7.4,8.5,NA,NA,NW,WNW,22,15,72,67,997,1001,7,6,11.2,13.8,Yes,Yes
11/30/2012,Albany,8.7,17,18,4.2,9.1,NA,NA,W,WSW,13,33,80,67,1011,1013.8,7,6,12.5,16,Yes,NA
1/1/2013,Albany,NA,30.5,NA,8.4,11,NA,NA,NA,NA,NA,NA,NA,NA,1006.3,1005.7,NA,NA,NA,NA,NA,Yes
1/2/2013,Albany,18.4,24.1,2,8.2,11.4,NA,NA,S,SW,4,28,79,65,1011.3,1009.4,5,1,22.9,22.6,Yes,No
1/3/2013,Albany,17.2,24.4,0,8.6,11.7,NA,NA,NW,SW,19,41,57,49,1007.4,1006.4,2,2,23.9,23.5,No,Yes
1/4/2013,Albany,13.8,23.1,3,9,10.8,NA,NA,W,WSW,9,31,70,61,1012.2,1012.3,7,0,19,20.5,Yes,No
1/5/2013,Albany,13.5,33,0,7.4,13,NA,NA,N,ESE,7,26,59,60,1015.6,1012,1,0,22.5,23.5,No,No
1/6/2013,Albany,20.5,38.1,0,8.8,5.1,NA,NA,ESE,NE,9,4,37,88,1010.1,1012,5,8,32.5,25,No,Yes
1/7/2013,Albany,20.2,27.4,17.6,6.8,6.5,NA,NA,SE,ESE,6,17,88,74,1015.6,1013.9,6,7,24.3,25,Yes,No
1/8/2013,Albany,21,26.6,0,6,7.5,NA,NA,ENE,E,7,31,88,76,1014.2,1009.8,7,6,23,24.4,No,No
1/9/2013,Albany,20.1,22.6,0,6.4,9.9,NA,NA,WSW,WSW,31,30,81,62,1010.2,1008.7,6,4,20.4,21.9,No,No
1/10/2013,Albany,18.3,21.1,0,7.8,6,NA,NA,WSW,WSW,33,33,68,79,1009.1,1008.9,7,8,19.9,18.7,No,No
1/11/2013,Albany,16.3,21.5,0,7,5.4,NA,NA,WSW,S,4,22,62,66,1013.5,1013.6,7,2,19.3,20.2,No,No
1/12/2013,Albany,17.4,22,0,4.4,0,NA,NA,ESE,SE,20,24,62,71,1016.9,1016.2,8,8,19,19.2,No,No
1/13/2013,Albany,18,25.1,0,3.8,5.3,NA,NA,E,E,19,20,66,72,1017,NA,5,5,22,23.6,No,No
1/14/2013,Albany,19.2,27.4,0,5.8,6.3,NA,NA,SSE,ESE,9,13,75,67,1010.6,1009.4,6,4,24,26.2,No,No
1/15/2013,Albany,20.8,31.5,1,5.6,6.7,NA,NA,ESE,ENE,19,17,93,71,1010.8,1008.2,8,2,21.3,26.8,No,No
1/16/2013,Albany,20.9,33.8,0,6.2,8.5,NA,NA,NNW,SW,13,24,51,75,1002.2,1001.8,1,8,31.2,26.5,No,Yes
1/17/2013,Albany,15.9,19.1,2.2,10,11.2,NA,NA,SSW,WSW,46,48,58,62,1013.5,1016.7,7,5,17.8,18.6,Yes,Yes
1/18/2013,Albany,15.4,20.9,1.2,8,7.7,NA,NA,SE,S,17,15,54,52,1022.6,1020.6,8,4,17.9,19.1,Yes,No
1/19/2013,Albany,15.8,22.5,0,7,12.6,NA,NA,NE,ESE,7,20,50,61,1020,1015.6,3,0,20,21,No,No
1/20/2013,Albany,17.1,23.3,0,5.8,9.8,NA,NA,ESE,ESE,15,22,74,74,1013.2,1010.9,1,7,22,22.1,No,No
1/21/2013,Albany,18.2,21.6,0,8,8.8,NA,NA,SW,S,7,19,59,61,1015.7,1016.5,6,6,20.7,21,No,No
1/22/2013,Albany,16,22.1,0,5.6,11.3,NA,NA,SE,ESE,15,33,56,61,1017.5,1013.9,2,1,20.5,21,No,No
1/23/2013,Albany,17.9,22.6,0,7.4,6.5,NA,NA,WSW,SSW,6,15,82,77,1009.3,1008.4,8,7,20.9,21.6,No,Yes
1/24/2013,Albany,17.5,20.3,1.4,4.2,10.1,NA,NA,SW,SW,24,17,58,50,1017.8,1019.9,5,2,18.1,19,Yes,No
1/25/2013,Albany,13,21.8,0,4.6,11.7,NA,NA,WSW,SSW,2,7,62,56,1024.3,1022.3,6,1,18.5,21.1,No,No
1/26/2013,Albany,16.1,23.6,0,6.4,11.3,NA,NA,SSE,S,7,17,68,65,1023.7,1022,6,2,20,22.1,No,No
1/27/2013,Albany,18.1,22.9,0.6,6,3.8,NA,NA,SSW,SSE,26,28,65,75,1025.3,1025,8,8,22.2,20.8,No,No
1/28/2013,Albany,16.3,21,0,5.2,12.5,NA,NA,N,E,11,28,58,57,1028.2,1025.9,2,1,19.6,20.1,No,No
1/29/2013,Albany,10.4,22.9,0,7.4,13,NA,NA,W,S,6,9,65,48,1024,1021.1,1,1,18.8,22.1,No,Yes
1/30/2013,Albany,18.1,21.5,1.6,6.2,7.3,NA,NA,SW,S,7,19,91,67,1021.5,1022.3,7,6,18.7,20.7,Yes,No
1/31/2013,Albany,16.8,21.9,0,5.6,12.2,NA,NA,E,ESE,19,22,62,57,1028.4,1027.1,7,3,18.8,20.8,No,No
3/1/2013,Albany,18.3,25.2,0,8.4,11.4,NA,NA,NE,ESE,13,30,62,67,1013.7,1010.2,5,3,22.5,23.2,No,No
3/2/2013,Albany,18.7,23,0,9.2,7.6,NA,NA,ESE,SE,19,19,81,85,1010.4,1008.3,7,6,20.5,20.9,No,Yes
3/3/2013,Albany,19,24,1.2,6.2,4.8,NA,NA,SE,S,4,9,95,74,1007.6,1004.4,8,5,20.1,23.1,Yes,No
3/4/2013,Albany,17.4,27.6,1,1,10.4,NA,NA,WSW,WSW,2,22,76,64,1002.8,1003,3,4,22.3,23.1,No,No
3/5/2013,Albany,14.3,24.4,0,6.2,8.5,NA,NA,WSW,SSW,4,11,75,69,1010.2,1009.5,7,6,20.3,23.6,No,No
3/6/2013,Albany,19.4,21.7,0,5,5.5,NA,NA,S,S,17,24,73,82,1018.8,1018.8,8,7,20.4,19.7,No,No
3/7/2013,Albany,18.2,22,0.2,4,3.7,NA,NA,SE,SE,11,19,61,69,1021.7,1019.7,7,7,19.7,20.1,No,No
3/8/2013,Albany,17.5,22.1,0,5.8,9.2,NA,NA,SE,SE,11,19,57,59,1021,1018.6,7,1,19.8,21.3,No,No
3/9/2013,Albany,16,22.4,0,5,4.3,NA,NA,SE,E,13,28,74,72,1020.7,1017.1,5,5,20.6,20.7,No,No
3/10/2013,Albany,18.3,22.2,0,7,0.2,NA,NA,ENE,NA,6,0,79,89,1012,1010.2,8,8,20.7,21.1,No,Yes
3/11/2013,Albany,18.8,19.8,29.4,0,0,NA,NA,WSW,WSW,19,28,83,62,1008.9,1011.6,8,8,19.2,17.3,Yes,Yes
3/12/2013,Albany,14.9,19.2,2,4.8,6.5,NA,NA,SW,SW,15,7,47,59,1021.7,1022.5,2,8,16.8,17.3,Yes,No
3/13/2013,Albany,14.3,22,0,3.4,5.7,NA,NA,SW,SE,6,13,71,61,1025.4,1021.9,7,2,17.5,20.5,No,No
3/14/2013,Albany,12.5,21,0,3,2.1,NA,NA,NNE,ENE,6,6,70,72,1020.3,1016.3,7,8,18,19,No,Yes
3/15/2013,Albany,16,20.2,5.6,2.2,0,NA,NA,E,ESE,9,28,85,85,1016.7,1017.2,8,8,18.5,18.9,Yes,Yes
3/16/2013,Albany,16.8,20.8,8.6,1.6,0,NA,NA,E,E,26,33,91,90,1024.9,1022.8,8,8,17.5,17.8,Yes,Yes
3/17/2013,Albany,17.4,22.9,6.4,1.4,2.6,NA,NA,E,E,13,17,89,85,1020.5,1017.5,8,8,20.4,21.2,Yes,Yes
3/18/2013,Albany,19.3,24.5,1.2,3,4.5,NA,NA,ENE,ESE,15,19,84,76,1015.9,1013.3,6,1,22,23.2,Yes,No
3/19/2013,Albany,19.2,24.3,0,4,2.2,NA,NA,NA,S,0,9,84,79,1013.6,1011.6,7,8,21,22.2,No,Yes
3/20/2013,Albany,16.4,20.6,1.6,2.2,3.8,NA,NA,SW,SSW,43,19,77,68,1016.8,1019.5,8,8,19.9,17.7,Yes,No
3/21/2013,Albany,13,18.2,0.4,5,1.5,NA,NA,NNW,SW,4,11,64,62,1021.3,1018,8,6,14.8,17.7,No,No
3/22/2013,Albany,14.2,20.8,0,1.2,7.6,NA,NA,NW,WSW,4,22,81,65,1018.9,1017.1,7,1,16.8,20.2,No,No
3/23/2013,Albany,15.3,22.1,0,4,8.6,NA,NA,NW,WSW,9,31,66,59,1018.2,1017,6,4,19,21,No,No
3/24/2013,Albany,16.8,23.2,0,6.6,4.6,NA,NA,NW,SW,9,24,71,83,1018.2,1014,8,6,19.9,21.1,No,No
3/25/2013,Albany,16.7,23.2,0,3.2,2.6,NA,NA,NA,WSW,0,31,81,80,1007,1002.7,6,8,20.6,21,No,Yes
3/26/2013,Albany,13.5,17.3,21.2,4.4,3.9,NA,NA,S,SSW,30,28,81,61,1008.7,1011.1,8,3,14.8,16.1,Yes,Yes
3/27/2013,Albany,11.9,18.4,3.6,3.4,8.9,NA,NA,SW,WSW,26,13,55,56,1021.2,1022.7,3,4,17.1,18.4,Yes,NA
3/28/2013,Albany,13.2,NA,NA,3.4,2.1,NA,NA,W,SE,2,4,85,76,1029.2,1027,6,4,16.4,18.8,NA,NA
3/29/2013,Albany,NA,20.2,NA,1.8,2.7,NA,NA,NA,NA,NA,NA,NA,NA,1025.7,1022.5,NA,NA,NA,NA,NA,Yes
3/30/2013,Albany,14,20.9,3.6,3.6,6.3,NA,NA,NW,SW,6,19,83,61,1023.7,1021.6,7,1,16,19.2,Yes,No
3/31/2013,Albany,11.9,22.7,0,1.2,10.8,NA,NA,N,SSE,2,17,74,64,1023.2,1020.5,2,1,18,21.5,No,No
4/1/2013,Albany,13.4,22.6,0,4,11.2,NA,NA,N,ESE,4,24,75,74,1022.4,1020.6,1,1,19,21.6,No,No
4/2/2013,Albany,16,24.3,0,3.2,10.5,NA,NA,ENE,ESE,6,22,67,77,1021.7,1019.1,1,6,20,22,No,No
4/3/2013,Albany,15.7,25.4,0,2.8,10.8,NA,NA,NE,ESE,4,19,76,65,1019.6,1016.3,0,2,20,24.4,No,No
4/4/2013,Albany,18.3,34.4,0,3.8,7.9,NA,NA,N,NNE,6,6,51,32,1016.2,1011.8,6,6,24.5,32.1,No,No
4/5/2013,Albany,17.4,25.4,0,9.2,10.1,NA,NA,WNW,SW,7,35,71,69,1015.1,1014.7,1,1,21.3,22.4,No,No
4/6/2013,Albany,18.2,21.5,0,4,1.7,NA,NA,SSE,SE,19,13,63,60,1023.4,1022.2,8,7,19.5,19.8,No,No
4/7/2013,Albany,16.7,22.2,0,5,0.5,NA,NA,ESE,E,24,19,67,84,1023.6,1020.2,8,8,19,18.8,No,No
4/8/2013,Albany,18.2,23.5,0,2.2,9.4,NA,NA,E,ESE,7,26,82,85,1018.7,1014.2,7,1,21.5,22,No,No
4/9/2013,Albany,19.6,21.7,0.2,4.2,1.3,NA,NA,SSE,SSE,13,26,88,82,1019,1017.8,8,8,20.1,20.3,No,Yes
4/10/2013,Albany,18.2,21.6,3.4,3.4,0.2,NA,NA,E,ESE,24,20,85,88,1019.4,1018,8,8,18.9,19.2,Yes,No
4/11/2013,Albany,18.7,23,0,0.2,2.7,NA,NA,SE,S,11,17,88,83,1015.9,1014,7,8,20.5,20.7,No,Yes
4/12/2013,Albany,17.2,20.2,3.6,1.6,0,NA,NA,NA,NNE,0,6,92,91,1017.4,1016.1,8,8,18.6,19.2,Yes,Yes
4/13/2013,Albany,17,20.2,2.4,0.8,1.2,NA,NA,ESE,E,9,4,81,74,1018.1,1016.4,7,7,17.9,20,Yes,No
4/14/2013,Albany,15.2,21.5,0,2.4,9.8,NA,NA,N,E,2,9,88,69,1018,1016.5,1,1,18,20.7,No,No
4/15/2013,Albany,15,23.1,0,3.8,6.3,NA,NA,NNE,E,4,20,73,70,1017.5,1014.6,2,8,19.5,21,No,No
4/16/2013,Albany,18.6,21.2,1,1.6,2.7,NA,NA,ENE,ESE,17,19,85,74,1015.3,1014.6,8,6,19.4,20.6,No,No
4/17/2013,Albany,17.9,20.2,0,3,0,NA,NA,E,E,20,15,74,83,1017.3,1014.1,8,8,18.7,19.1,No,No
4/18/2013,Albany,15.6,22.3,0,0.6,5.6,NA,NA,NNW,E,4,7,92,83,1013.7,1011.6,2,7,18,21.1,No,No
4/19/2013,Albany,16,23.6,0.2,2,10.6,NA,NA,NW,WSW,9,24,84,74,1013.7,1012,1,1,20.1,22,No,Yes
4/20/2013,Albany,15,18.2,2,4.2,2.7,NA,NA,WSW,WSW,20,37,63,54,1017.5,1016.2,7,5,16.5,17.9,Yes,Yes
4/21/2013,Albany,12.4,20.9,1.2,2.2,8.1,NA,NA,NW,NW,9,13,72,66,1013.4,1010.8,5,4,15.9,19.5,Yes,Yes
4/22/2013,Albany,14,19.3,17.4,3.2,3.2,NA,NA,NW,WSW,2,13,88,63,1016.2,1016.4,8,6,16,18.7,Yes,No
4/23/2013,Albany,13.4,21.6,0.8,1.8,NA,NA,NA,NW,ESE,4,7,81,73,1021.2,1020.7,4,8,17,20.4,No,No
4/24/2013,Albany,12.8,24,0.4,NA,NA,NA,NA,NA,SSE,0,7,93,NA,1022.4,1018.7,5,1,14.9,23.9,No,No
4/25/2013,Albany,12.8,23.4,0,3.4,NA,NA,NA,N,SSE,7,15,83,82,1018.6,1014.8,3,6,18,21.6,No,No
4/26/2013,Albany,14.7,22.1,0,2.2,9,NA,NA,NNW,WSW,2,24,89,71,1014.8,1012.7,2,3,19,20.7,No,Yes
4/27/2013,Albany,15.4,18.6,4.4,1.8,0.1,NA,NA,SSW,SE,15,11,93,77,1016.8,1017.8,8,8,15.6,16.2,Yes,Yes
4/28/2013,Albany,12.7,16.6,8,3.2,1.3,NA,NA,SSE,ESE,11,6,94,87,1021.9,1021.4,8,7,13.2,15.7,Yes,Yes
4/29/2013,Albany,11.9,19.4,17.8,2.2,4.8,NA,NA,NA,ENE,0,6,85,74,1023.7,1021.5,6,7,14.4,16.8,Yes,No
4/30/2013,Albany,12.3,20.7,0,0.4,0.5,NA,NA,NW,NE,2,4,94,75,1020.5,1017,8,8,14.5,19.7,No,No
5/1/2013,Albany,14.4,19.6,0,0.2,0.2,NA,NA,NA,NA,0,0,93,89,1011.4,1009.1,8,8,16.6,18.9,No,Yes
5/2/2013,Albany,16.4,22.5,7.2,1.6,7.4,NA,NA,N,W,20,7,68,80,1003.6,1004,2,6,19.5,19.9,Yes,Yes
5/3/2013,Albany,14.4,19.4,15.8,4,4,NA,NA,SSW,SSE,17,11,86,86,1018.9,1020.9,7,8,17.4,17.4,Yes,Yes
5/4/2013,Albany,15,19.5,2,3.4,5.7,NA,NA,E,ESE,11,13,61,73,1024.9,1022.7,7,6,17.7,17.8,Yes,No
5/5/2013,Albany,11,19.5,0,1.8,NA,NA,NA,NW,E,4,17,92,80,1021.6,1018.2,5,5,13.8,18.3,No,No
5/6/2013,Albany,13.6,21.6,0,NA,NA,NA,NA,W,SW,4,9,91,81,1014.2,1011.4,8,6,16.2,19.5,No,No
5/7/2013,Albany,13,21.8,0,3.4,NA,NA,NA,N,E,2,13,94,50,1006.8,1000.8,7,3,15.1,21.5,No,No
5/8/2013,Albany,15.2,23.3,0.4,2.6,4.3,NA,NA,NNW,NNW,20,11,72,62,993.9,989.6,6,4,21,21.3,No,Yes
5/9/2013,Albany,12.8,20.3,11.8,2.4,NA,NA,NA,NNW,NNW,15,19,82,60,1002,1003.2,8,6,13.8,16.6,Yes,Yes
5/10/2013,Albany,7.9,17.2,7.6,NA,NA,NA,NA,NW,W,11,20,77,68,1012.1,1010.6,2,7,11.7,15.8,Yes,Yes
5/11/2013,Albany,11.3,17.3,10,5.8,5.3,NA,NA,WSW,WSW,35,35,59,56,1022.3,1023.4,7,4,15.6,16.8,Yes,Yes
5/12/2013,Albany,13.4,17.8,2.2,2.6,5.5,NA,NA,E,ESE,4,20,85,89,1031.3,1030.8,3,7,15.5,15,Yes,Yes
5/13/2013,Albany,12.8,18.5,1.8,0.6,NA,NA,NA,W,NA,7,0,91,74,1031.6,1028.1,7,7,14.3,17.3,Yes,Yes
5/14/2013,Albany,12.2,17.2,1.8,NA,1.6,NA,NA,SE,SE,11,9,94,77,1025,1021.4,8,8,14.2,16.4,Yes,No
5/15/2013,Albany,9.2,19,0,4.6,5.9,NA,NA,NA,E,0,11,92,58,1019.5,1016.4,1,5,11.4,18.1,No,No
5/16/2013,Albany,10.4,21.2,0,0.4,5,NA,NA,NE,NE,4,6,76,52,1014.9,1011.1,4,7,13.5,20.6,No,Yes
5/17/2013,Albany,11.8,19.2,2.2,1,NA,NA,NA,NNW,W,17,15,81,90,1010.9,1012.2,3,8,14.7,16.1,Yes,Yes
5/18/2013,Albany,12,18.1,6.7,NA,7.4,NA,NA,NW,SW,6,13,93,61,1017.3,1014.9,3,6,13.3,16.7,Yes,No
5/19/2013,Albany,7.7,20,0.2,4.4,9.9,NA,NA,NA,NNW,0,6,93,44,1014,1010,1,1,10,19,No,No
5/20/2013,Albany,9,19.9,0,1,9,NA,NA,NNE,SE,6,28,73,53,1010.8,1010.9,3,4,14,18,No,Yes
5/21/2013,Albany,14,18.8,2.2,2.6,4.8,NA,NA,SE,SE,15,13,66,78,1020.4,1020.7,5,8,17,16.3,Yes,No
5/22/2013,Albany,12.6,21.5,0.4,1.6,NA,NA,NA,NNW,NNW,4,2,88,63,1024.9,1022.9,7,5,14,20.1,No,No
5/23/2013,Albany,11.9,21.5,0,NA,NA,NA,NA,N,W,15,4,81,60,1027,1025.1,1,7,15,20,No,No
5/24/2013,Albany,9.8,19.8,0,4,8.6,NA,NA,N,E,7,2,77,52,1028.4,1024.4,4,1,12.8,19.3,No,No
5/25/2013,Albany,9.2,19.6,0,0.6,9,NA,NA,N,E,11,19,74,59,1024.4,1019.4,1,1,12,18.6,No,No
5/26/2013,Albany,10.4,21.2,0,1.6,7.7,NA,NA,N,E,7,20,71,62,1017.8,1013.8,0,1,13.4,20,No,No
5/27/2013,Albany,11.3,23.1,0,1.6,6.3,NA,NA,NNW,N,2,7,88,61,1013.6,1009.8,6,6,14,21.1,No,Yes
5/28/2013,Albany,12.7,17.1,4,1.6,6.9,NA,NA,SW,SSW,9,9,66,65,1015.4,1016.3,6,7,15.8,16.3,Yes,No
5/29/2013,Albany,6.7,19.1,0,1.6,8.6,NA,NA,NNW,NNW,4,7,83,47,1015.3,1010.7,1,3,11.3,18.3,No,Yes
5/30/2013,Albany,11.2,13.6,12,4,0.7,NA,NA,S,S,17,31,64,70,1013.2,1015.2,8,7,13.3,12.8,Yes,Yes
5/31/2013,Albany,9.8,14.4,9.2,0.6,3.9,NA,NA,S,S,28,22,64,61,1027.2,1029,7,6,13,13.8,Yes,No
6/1/2013,Albany,12.5,15.6,0,1.8,0,NA,NA,S,S,11,11,84,67,1035.3,1033.5,8,8,13.3,15.1,No,No
6/2/2013,Albany,12.8,16.4,0,0.8,0,NA,NA,E,E,13,7,69,62,1035.7,1032.8,8,8,15.2,16.1,No,No
6/3/2013,Albany,10.8,18.9,0,0.4,7.3,NA,NA,NNE,NW,6,11,85,68,1029.2,1025.5,1,5,13.1,15.1,No,No
6/4/2013,Albany,7.9,19.6,0,1.2,8,NA,NA,NNW,NW,9,4,74,53,1019.4,1015.1,1,6,12.2,18.7,No,Yes
6/5/2013,Albany,11.9,18,3.6,3.2,5.8,NA,NA,NW,W,13,9,74,71,1015.2,1013.1,3,6,13.5,16.9,Yes,Yes
6/6/2013,Albany,13.3,17,1.8,3.2,3.3,NA,NA,WSW,SSW,9,6,92,90,1021,1021.4,8,8,14.4,16,Yes,Yes
6/7/2013,Albany,10.4,20.6,1.6,0.8,7.5,NA,NA,NNW,NW,9,7,89,61,1024.2,1020.3,0,7,13.1,19.2,Yes,No
6/8/2013,Albany,13,20.4,0,3.4,3.5,NA,NA,NW,WNW,13,11,75,55,1017,1013.6,7,8,15.4,20.1,No,Yes
6/9/2013,Albany,13.8,18.4,3.4,1,2,NA,NA,NA,SE,0,9,91,86,1016.6,1012.8,8,8,15,17.2,Yes,Yes
6/10/2013,Albany,12.2,15.7,12.2,4,7.1,NA,NA,S,SSE,15,9,65,60,1022.9,1023.7,4,3,14.4,15,Yes,No
6/11/2013,Albany,6.3,17,0,1.4,7.9,NA,NA,NNW,E,6,9,83,56,1028.9,1025.8,5,6,9.5,16.3,No,No
6/12/2013,Albany,6.9,16.3,0,1.4,8.3,NA,NA,N,NE,6,7,72,57,1025.1,1020.8,2,3,9.4,15,No,No
6/13/2013,Albany,5.8,17.4,0,2.4,8.6,NA,NA,N,NE,9,7,81,52,1021.4,1018.3,1,1,7.3,16.4,No,No
6/14/2013,Albany,7.6,18.1,0,0.8,8.4,NA,NA,NNE,E,7,19,63,58,1019.8,1017.5,3,1,12,16.7,No,No
6/15/2013,Albany,6.4,16.6,0,1.8,6.9,NA,NA,N,ENE,6,6,75,59,1022,1020.1,0,2,9.6,15.9,No,No
6/16/2013,Albany,5.2,17.8,0,1,6.8,NA,NA,NA,NW,0,4,84,56,1021.2,1017.3,1,5,7.6,16.6,No,Yes
6/17/2013,Albany,7.4,16,2.8,2.2,6.3,NA,NA,NNW,W,7,13,72,69,1017.4,1013.9,6,6,12.5,14.3,Yes,Yes
6/18/2013,Albany,11.3,15.9,10.6,2.2,6.3,NA,NA,NW,SSW,6,13,92,85,1016.4,1015.1,4,6,12.8,14.3,Yes,Yes
6/19/2013,Albany,11.3,16,6.4,1,5.4,NA,NA,SSW,WSW,6,22,74,63,1021,1021.6,7,5,15.1,15.7,Yes,Yes
6/20/2013,Albany,11.8,16,8.2,1,0.6,NA,NA,SSW,SE,4,9,68,59,1026.9,1025.9,8,8,13.8,13.9,Yes,No
6/21/2013,Albany,6.9,16.8,0,4,7.6,NA,NA,NNE,NE,6,9,75,60,1026.1,1022.6,5,1,10,15.3,No,No
6/22/2013,Albany,7.6,20.1,0,2.4,7,NA,NA,NNE,NNW,9,7,72,40,1018.5,1015.8,1,4,10,19.4,No,No
6/23/2013,Albany,9.8,20.1,0,2.4,2.4,NA,NA,N,NNW,9,6,42,37,1012.3,1007.4,6,8,15.2,18.7,No,Yes
6/24/2013,Albany,11,20.4,4.2,1.6,8.3,NA,NA,N,NNW,13,19,84,52,1009.8,1006.3,1,2,13.6,20,Yes,Yes
